youtube_video_id,start_seconds,end_seconds,title_original,decision,decision_reason_he
_ZH6lgTmpCs,1181,1200,Positioning for large oncoming vehicles,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_ZH6lgTmpCs,1200,1228,Bend positioning and early forward planning,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_ZH6lgTmpCs,1228,1280,"Safety, stability, view",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_ZH6lgTmpCs,1280,1313,Awareness of vehicles behind through good mirrors,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,0,32,Start,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,32,94,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
wu01iLFdTE0,94,186,In this episode,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,186,253,What changed my thoughts,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,253,727,The PoliceAdvanced Course,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,727,912,Increase your safety margin,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,912,1044,Look further ahead,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1044,1140,Road surface contaminants,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1140,1238,White lines and road markings,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1238,1272,Metalwork,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1272,1324,Country roads-expect the unexpected,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1324,1471,Braking in the wet,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1471,1510,Cornering in the rain,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1510,1663,Visibility,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1663,1721,Take this one thing from this video - please.,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wu01iLFdTE0,1721,1770,Outro and thanks,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
uvPpdzE1ZZ0,0,12,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
uvPpdzE1ZZ0,12,30,Wear Reflective Gear,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,30,46,Check Your Lights,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,46,71,Use Your High Beam,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,71,107,Slow Down,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,107,148,Stay Alert,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,148,163,Avoid Fatigue,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,163,178,Keep Your Visor Clean,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,178,223,Use A Clear Visor,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,223,264,Stay In WellLit Areas,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,264,295,Ride With A Buddy,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
uvPpdzE1ZZ0,295,338,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
zVxVAUB8n78,0,45,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
zVxVAUB8n78,45,98,Blown Sideways,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zVxVAUB8n78,98,190,Relax Your Hold,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zVxVAUB8n78,190,237,Counter Steering Explained,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
zVxVAUB8n78,237,312,Bonus Tip,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
IS2mLzMgals,0,36,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
IS2mLzMgals,36,150,Left Lane,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
IS2mLzMgals,150,258,High Danger Zone,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
IS2mLzMgals,258,431,Following Distance,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
IS2mLzMgals,431,603,Dangers,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wdESPaOqd8I,0,39,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
wdESPaOqd8I,39,269,Lack of Grip,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wdESPaOqd8I,269,635,Surface Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wdESPaOqd8I,635,775,Visibility,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wdESPaOqd8I,775,968,Cooling effect,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,0,85,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
LCYXUCRHzww,85,134,Weight,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,134,187,Relax,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,187,244,Let Go,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,244,291,Common Sense Tips,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,291,335,Lean into the Wind,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,335,369,Counter Steering,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,369,403,Counter Steer,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,403,418,Final Tip,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LCYXUCRHzww,418,468,Recap,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
NN1twMtJrlA,0,43,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
NN1twMtJrlA,43,86,Welcome,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
NN1twMtJrlA,86,104,Lane Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
NN1twMtJrlA,104,112,Step 1 Speed,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
NN1twMtJrlA,112,149,Step 2 Speed,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
NN1twMtJrlA,149,159,Step 3 Turn Signal,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
NN1twMtJrlA,159,168,Step 4 Front Tires,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
NN1twMtJrlA,168,179,Step 5 Eye Contact,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
NN1twMtJrlA,179,209,Reverse Size,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
NN1twMtJrlA,209,250,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
fl9mfnpJ1wo,96,134,The Vanishing Point,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
fl9mfnpJ1wo,134,157,Stay off the Brakes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
fl9mfnpJ1wo,157,185,Weather,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
fl9mfnpJ1wo,185,207,Camber,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
fl9mfnpJ1wo,207,266,Negative Camber,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,0,18,Start,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,18,89,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
PtRYyP96HHA,89,201,Tip 1,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,201,307,Tip 2,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,307,421,Tip 3,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,421,513,Tip 4,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,513,584,Tip 5,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,584,689,Bonus Tip,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PtRYyP96HHA,689,730,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
U64nD-GHkik,0,32,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
U64nD-GHkik,32,64,Sponsor,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
U64nD-GHkik,64,98,Mechanical Condition,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
U64nD-GHkik,98,142,Suspension,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
U64nD-GHkik,142,179,Protective Apparel,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
U64nD-GHkik,179,228,Communication,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
U64nD-GHkik,228,260,Braking,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
U64nD-GHkik,260,296,Bike Choice,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
U64nD-GHkik,296,333,Smooth Riding,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
U64nD-GHkik,333,401,Conclusion,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
glxMLJ1A6rk,16,77,prepare for a wet corner,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
glxMLJ1A6rk,77,81,lean my upper body into the turn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
glxMLJ1A6rk,81,128,take a weight off the top of the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SQhttXPPOsU,0,20,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
SQhttXPPOsU,20,40,Stability,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SQhttXPPOsU,40,73,Handling,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
SQhttXPPOsU,73,150,Ride,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,0,11,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
PCrh2Jp0w_8,11,44,Choose your rider,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,44,60,Getting on and off,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,60,85,Agree some signals,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,85,114,Hold on,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,114,165,Stay still,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,165,187,Lean with the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,187,233,Comfort,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,233,243,Don't signal,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
PCrh2Jp0w_8,243,258,Final thoughts,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
aAybwTYH8YY,0,50,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
aAybwTYH8YY,50,85,Demonstration,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
aAybwTYH8YY,85,113,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
VFZoZLMZGqQ,135,143,rotating our shoulders are pointing our zipper through the corner,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,143,250,slide our butt off the seat,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,250,270,place our head and chest,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,270,281,leave a little bit of room between your pelvis,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,281,313,slide your outside foot forward until the heel of your boot catches,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,313,343,lean our head and chest to the inside of the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,343,388,open your chest to the corner,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,388,414,slide back in the seat,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,414,503,drape your upper outer arm across the tank,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,503,519,pressing down on the foot pegs with your feet,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VFZoZLMZGqQ,519,609,slide back in the seat a little,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,0,51,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
nIBaSEVtkoM,51,77,Safety,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,77,106,Rain Gear,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,106,133,Helmet,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,133,164,Tires,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,164,202,Visibility,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,202,223,Riding Technique,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,223,236,Wind,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,236,252,Pull Over,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nIBaSEVtkoM,252,338,Focus,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,0,34,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
rntIL0OFaBE,34,170,Having a Good Attitude,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,170,256,Choosing Good Gear,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,256,329,Rain Suits,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,329,364,Maintenance,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,364,389,Aeros Stitch,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,389,521,Layering,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,521,569,Technique,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,569,659,Tips,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rntIL0OFaBE,659,776,Vision,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,0,20,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
iAtMCkCzmOE,20,35,TIPS FOR RIDING IN A PACK,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,35,93,PREP YOUR MOTORCYCLE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,93,141,ROLL AT THE RIGHT SPEED,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,141,180,BE CONSISTENT,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,180,229,BE AWARE OF THE SMALLEST TANK & SLOWEST BIKE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,229,264,GAS UP BIKES TOGETHER,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,264,301,DO NOT RIDE IN A PACK?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
iAtMCkCzmOE,301,368,DETERMINE A TRAVEL BUDDY,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,77,101,Left Turn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,101,133,Right Turn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,133,199,Stop,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,199,232,Slow Down Signals,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,232,281,Slow Down,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,281,327,Follow Me,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,327,376,Road Hazard,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,376,406,Single File,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,406,477,Comfort Stop,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,477,499,Turn Signal,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,499,505,Pull Off,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wSHXslQGg9A,505,694,Exit Pull Off Signal,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,0,99,Introduction to Group Riding 101,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
LWeMd7FBctk,99,261,Why you need to know before doing a group ride,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,261,278,Going to a group ride,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,278,695,Motorcycle Hand Signals for Group Riding,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,695,1054,"Motorcycle Riding Formations: Club, Staggered, Single, King...",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,1054,1370,Group Riding Positions | Where You Belong,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,1370,1969,About Riding In A Group,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,1969,2292,"Jobs, Duties, and Moves",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LWeMd7FBctk,2292,2839,Other Rider Maneuvers,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,0,47,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
3J_iwYsggGM,47,131,The Accident,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,131,153,Brake Lights,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,153,184,Blind Spots,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,184,215,Line of Sight,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,215,262,Judgement Call,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,262,293,Impact,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,293,367,Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3J_iwYsggGM,367,419,Conclusion,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
QXl542xFnhU,0,17,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
QXl542xFnhU,17,60,Types of bikes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
QXl542xFnhU,60,136,Manufacturers recommendation,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
